species,region,cell_type,hemilineage,known_nt,known_nt_source,known_nt_evidence,known_nt_confidence
adult_drosophila_melanogaster,midbrain,FR1,DM3_CX_d1,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,FR1,DM2_CX_d1,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,FR1,DM4_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,FR1,DM4_CX_d3,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,FR1,DM4_CX_d1,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,FR1,DM3_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,FR1,DM1_CX_d2,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,ISN,putative_primary,acetylcholine,Meschi et al. 2024,immuno,5
adult_drosophila_melanogaster,midbrain,IbSpsP,DM6_IbSpsP,acetylcholine,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,KCab,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCab-p,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCab-p,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCab-p,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCab-p,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCapbp-ap1,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCapbp-ap1,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-ap1,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-ap1,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-ap1,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-ap2,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-ap2,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-ap2,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-ap2,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-m,MBp1,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-m,MBp2,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-m,MBp3,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCapbp-m,MBp4,acetylcholine,Barnstedt et al. 2016,"immuno, RNAi",5
adult_drosophila_melanogaster,midbrain,KCg-d,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-d,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-d,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-d,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-m,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-m,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-m,MBp2,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-m,MBp3,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-s1,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-s2,MBp4,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,midbrain,KCg-s3,MBp1,acetylcholine,Barnstedt et al. 2016,immuno,5
adult_drosophila_melanogaster,optic_lobes,L1,NA,glutamate,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,L2,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,L3,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,L3,NA,histamine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,L4,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,optic_lobes,L5,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC10a,VPNd2,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC10b,VPNd2,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC10c,VPNd2,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC10c,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC10d,VPNd2,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC10d,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC10e,VPNd2,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC10e,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC16,VPNv2,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC25,NA,glutamate,"Nern et al., 2024 )",EASI-FISH,4
adult_drosophila_melanogaster,midbrain,LC4,NA,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LC40,VLPp&l1_lateral,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LC45,VLPp&l1_lateral,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LC6,VPNd3,acetylcholine,"Davis et al., 2020",TAPIN,4
adult_drosophila_melanogaster,midbrain,LCNOp,LALv1_dorsal,glutamate,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,LCNOpm,LALv1_dorsal,glutamate,Janelia,EASI-FISH,4
adult_drosophila_melanogaster,midbrain,LCe01a,NA,glutamate,"Nern et al., 2024 )",EASI-FISH,4
adult_drosophila_melanogaster,midbrain,LCe01b,NA,glutamate,"Nern et al., 2024 )",EASI-FISH,4
adult_drosophila_melanogaster,midbrain,LCe02,NA,glutamate,"Nern et al., 2024 )",EASI-FISH,4
adult_drosophila_melanogaster,midbrain,LHAD1a1,SLPal2,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1a2,SLPal2,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,"LHAD1a3,LHAD1f5",SLPal2,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1a4a,SLPal2,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1a4b,SLPal2,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1a4c,SLPal2,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1b1_b,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,"LHAD1b2_a,LHAD1b2_c",LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1b3,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1b4,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1b5,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1c2a,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1c2b,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1c2c,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1c3,SLPal2,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1d1,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1d2,LHl2_dorsal,acetylcholine,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1f1a,SLPal1,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1f1b,SLPal1,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1f2,putative_primary,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1f3a,SLPal1,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1f3b,SLPal1,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1f3c,SLPal1,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1f3d,SLPal1,glutamate,"Dolan et al., 2019",immuno,5
adult_drosophila_melanogaster,midbrain,LHAD1f4a,SLPal1,glutamate,"Dolan et al., 2019",immuno,5
